OrderID,CustomerID,OrderDate,Amount
2370,CUST0282,2025-08-13,1516.11
1309,CUST0147,2025-08-13,608.93
3393,CUST0388,2025-08-13,999.01
2973,CUST0344,2025-08-13,1541.32
3501,CUST0402,2025-08-14,1674.27
4387,CUST0503,2025-08-14,1322.34
2637,CUST0309,2025-08-14,503.06
626,CUST0072,2025-08-14,2426.77
3853,CUST0439,2025-08-14,1920.64
2796,CUST0326,2025-08-15,460.48
3121,CUST0365,2025-08-15,1695.72
2295,CUST0267,2025-08-15,1813.75
2990,CUST0345,2025-08-15,2021.76
1179,CUST0132,2025-08-15,1747.64
1877,CUST0210,2025-08-16,1245.75
436,CUST0050,2025-08-16,1314.72
4026,CUST0457,2025-08-16,1163.07
1215,CUST0134,2025-08-16,850.8
1433,CUST0163,2025-08-16,1769.92
965,CUST0104,2025-08-17,637.21
2160,CUST0251,2025-08-17,520.35
2773,CUST0324,2025-08-17,2429.84
4660,CUST0544,2025-08-17,1011.36
4425,CUST0510,2025-08-17,682.31
2644,CUST0309,2025-08-17,519.13
4363,CUST0498,2025-08-17,3087.03
1848,CUST0208,2025-08-17,509.58
3116,CUST0362,2025-08-17,491.06
4133,CUST0465,2025-08-17,1795.18
1929,CUST0217,2025-08-18,863.37
3128,CUST0366,2025-08-18,1617.45
210,CUST0024,2025-08-18,1592.68
4290,CUST0487,2025-08-18,2984.35
3816,CUST0436,2025-08-18,1759.23
4427,CUST0510,2025-08-18,1906.41
2041,CUST0235,2025-08-18,1907.66
4527,CUST0522,2025-08-18,2092.63
2356,CUST0279,2025-08-18,1165.53
2183,CUST0254,2025-08-18,809.41
3376,CUST0384,2025-08-18,914.78
3345,CUST0381,2025-08-18,1287.96
2020,CUST0230,2025-08-18,1165.12
628,CUST0072,2025-08-19,1538.7
3852,CUST0439,2025-08-19,1666.02
2261,CUST0263,2025-08-19,2908.17
2046,CUST0235,2025-08-19,2205.26
1711,CUST0194,2025-08-19,823.41
4228,CUST0477,2025-08-19,1305.43
2366,CUST0280,2025-08-19,1772.6
2654,CUST0311,2025-08-19,2110.71
1400,CUST0158,2025-08-19,1921.01
4957,CUST0585,2025-08-19,522.19
4947,CUST0584,2025-08-19,1802.67
2334,CUST0274,2025-08-19,596.21
3490,CUST0401,2025-08-20,1260.47
2611,CUST0304,2025-08-20,1405.19
2633,CUST0308,2025-08-20,2232.03
4298,CUST0488,2025-08-20,1584.67
1210,CUST0134,2025-08-20,1717.72
2724,CUST0318,2025-08-20,939.34
111,CUST0013,2025-08-20,863.21
2007,CUST0228,2025-08-20,1563.03
3768,CUST0434,2025-08-20,4009.87
2636,CUST0308,2025-08-20,1628.35
536,CUST0061,2025-08-21,2337.79
3068,CUST0355,2025-08-21,2808.79
1217,CUST0134,2025-08-21,1310.52
458,CUST0054,2025-08-21,490.3
4413,CUST0507,2025-08-21,314.4
802,CUST0086,2025-08-21,496.86
2123,CUST0245,2025-08-22,1273.94
810,CUST0087,2025-08-22,1203.24
4906,CUST0577,2025-08-22,1998.17
1591,CUST0180,2025-08-22,1458.61
3040,CUST0353,2025-08-22,1660.26
446,CUST0051,2025-08-22,438.39
5113,CUST0599,2025-08-22,463.83
2752,CUST0320,2025-08-22,1542.66
3242,CUST0373,2025-08-22,4387.88
4355,CUST0498,2025-08-22,1681.06
3972,CUST0451,2025-08-22,1571.95
958,CUST0103,2025-08-22,412.79
2373,CUST0282,2025-08-22,947.49
31,CUST0006,2025-08-22,1675.87
4753,CUST0557,2025-08-22,1221.54
1256,CUST0144,2025-08-22,1959.31
2147,CUST0248,2025-08-23,334.82
2001,CUST0226,2025-08-23,981.43
2476,CUST0292,2025-08-23,4697.66
5099,CUST0598,2025-08-23,1960.93
2329,CUST0272,2025-08-23,1331.13
979,CUST0107,2025-08-23,681.04
5101,CUST0598,2025-08-23,1199.86
1791,CUST0203,2025-08-23,933.95
4792,CUST0562,2025-08-23,2478.96
3279,CUST0375,2025-08-23,2917.09
4960,CUST0586,2025-08-23,603.6
159,CUST0019,2025-08-23,639.9
3330,CUST0380,2025-08-23,451.86
3468,CUST0399,2025-08-23,795.7
3965,CUST0450,2025-08-23,902.82
2648,CUST0310,2025-08-23,2084.72
172,CUST0021,2025-08-23,1145.69
1390,CUST0157,2025-08-23,767.99
4360,CUST0498,2025-08-23,1553.67
2110,CUST0245,2025-08-23,3124.95
2053,CUST0236,2025-08-23,1225.74
3935,CUST0448,2025-08-23,995.72
1999,CUST0226,2025-08-24,2191.81
3308,CUST0378,2025-08-24,4284.72
796,CUST0085,2025-08-24,2090.3
1142,CUST0129,2025-08-24,4884.16
2254,CUST0263,2025-08-24,4141.77
2435,CUST0289,2025-08-24,1336.91
1482,CUST0168,2025-08-24,2499.07
1184,CUST0132,2025-08-24,980.27
4677,CUST0546,2025-08-25,761.41
315,CUST0037,2025-08-25,1901.34
3698,CUST0427,2025-08-25,2369.26
4572,CUST0529,2025-08-25,1782.92
2415,CUST0286,2025-08-25,3530.79
228,CUST0027,2025-08-25,2234.72
2022,CUST0230,2025-08-25,316.85
4163,CUST0469,2025-08-25,1424.54
2964,CUST0343,2025-08-25,2096.17
3356,CUST0381,2025-08-25,4415.41
1084,CUST0119,2025-08-26,771.25
1072,CUST0118,2025-08-26,1646.48
3855,CUST0439,2025-08-26,801.38
4325,CUST0494,2025-08-26,1862.52
2068,CUST0238,2025-08-26,2402.79
363,CUST0041,2025-08-26,3132.53
3035,CUST0350,2025-08-26,838.0
3467,CUST0399,2025-08-26,1888.26
3765,CUST0433,2025-08-26,1708.5
3921,CUST0445,2025-08-26,1248.61
2962,CUST0343,2025-08-27,1228.56
2181,CUST0254,2025-08-27,1301.21
4086,CUST0460,2025-08-27,3359.67
2332,CUST0273,2025-08-27,619.98
15,CUST0002,2025-08-27,790.26
755,CUST0083,2025-08-27,1842.41
3623,CUST0418,2025-08-27,1163.82
3270,CUST0375,2025-08-27,1604.26
2607,CUST0302,2025-08-27,739.34
2442,CUST0291,2025-08-27,1590.58
4902,CUST0576,2025-08-27,938.85
3386,CUST0387,2025-08-27,1569.32
3353,CUST0381,2025-08-27,1570.3
1076,CUST0118,2025-08-27,2416.28
4220,CUST0477,2025-08-28,3305.37
4079,CUST0460,2025-08-28,3542.57
2288,CUST0266,2025-08-28,490.29
746,CUST0082,2025-08-28,558.58
4641,CUST0540,2025-08-28,3502.8
1805,CUST0205,2025-08-28,989.22
2660,CUST0312,2025-08-28,4294.15
1001,CUST0110,2025-08-28,1240.19
1476,CUST0167,2025-08-28,1017.29
3511,CUST0405,2025-08-28,1081.32
3535,CUST0408,2025-08-28,3154.92
3272,CUST0375,2025-08-28,1317.79
3615,CUST0417,2025-08-28,687.66
624,CUST0072,2025-08-28,746.11
5014,CUST0588,2025-08-28,4117.45
871,CUST0098,2025-08-29,2127.09
3988,CUST0455,2025-08-29,2558.79
3193,CUST0371,2025-08-29,4093.98
1743,CUST0197,2025-08-29,1433.25
4848,CUST0567,2025-08-29,1783.45
1289,CUST0146,2025-08-29,1399.94
1237,CUST0139,2025-08-29,2322.04
793,CUST0085,2025-08-29,2327.96
2778,CUST0324,2025-08-29,1811.31
4894,CUST0574,2025-08-29,1705.81
5103,CUST0598,2025-08-29,1576.01
495,CUST0058,2025-08-29,2248.17
11,CUST0002,2025-08-29,1589.28
2675,CUST0312,2025-08-29,1822.56
3439,CUST0394,2025-08-29,975.22
3257,CUST0374,2025-08-29,1319.81
757,CUST0083,2025-08-29,2128.21
2655,CUST0311,2025-08-29,1478.39
3504,CUST0404,2025-08-29,1626.91
535,CUST0061,2025-08-29,1406.64
2189,CUST0254,2025-08-29,494.82
4762,CUST0558,2025-08-29,2872.7
4058,CUST0459,2025-08-29,4639.46
4260,CUST0484,2025-08-30,1739.11
2227,CUST0260,2025-08-30,2672.47
1494,CUST0169,2025-08-30,1008.38
1452,CUST0165,2025-08-30,2706.76
1724,CUST0196,2025-08-30,2037.62
3548,CUST0408,2025-08-30,3731.56
3624,CUST0418,2025-08-30,940.47
1588,CUST0180,2025-08-30,3950.12
3021,CUST0349,2025-08-30,1559.88
1326,CUST0149,2025-08-30,3645.39
146,CUST0017,2025-08-30,2196.96
2869,CUST0334,2025-08-30,1487.44
868,CUST0097,2025-08-30,1130.99
780,CUST0084,2025-08-30,2313.59
4955,CUST0585,2025-08-30,1637.31
4893,CUST0573,2025-08-30,2272.05
2369,CUST0281,2025-08-30,284.12
169,CUST0021,2025-08-30,1200.42
3239,CUST0373,2025-08-31,2565.4
4548,CUST0527,2025-08-31,2307.2
1742,CUST0197,2025-08-31,1375.07
2721,CUST0317,2025-08-31,1918.42
4275,CUST0487,2025-08-31,1378.6
1196,CUST0133,2025-08-31,1522.86
1353,CUST0152,2025-08-31,1374.38
527,CUST0060,2025-08-31,1816.04
4872,CUST0570,2025-08-31,519.08
4308,CUST0492,2025-08-31,1467.78
4723,CUST0555,2025-08-31,446.98
867,CUST0096,2025-08-31,1280.07
2942,CUST0340,2025-08-31,1381.27
881,CUST0099,2025-08-31,4357.99
3604,CUST0415,2025-09-01,1821.67
469,CUST0057,2025-09-01,2068.65
477,CUST0057,2025-09-01,3496.28
1600,CUST0180,2025-09-01,3960.07
1986,CUST0225,2025-09-01,2211.24
140,CUST0016,2025-09-01,933.17
2298,CUST0268,2025-09-01,1298.97
316,CUST0037,2025-09-01,2215.15
114,CUST0014,2025-09-01,695.8
4245,CUST0481,2025-09-01,776.23
2104,CUST0244,2025-09-01,1059.49
2685,CUST0312,2025-09-01,1331.88
183,CUST0022,2025-09-01,2636.21
1947,CUST0219,2025-09-01,1680.53
5003,CUST0588,2025-09-01,3320.85
1412,CUST0160,2025-09-01,351.04
2657,CUST0311,2025-09-01,1627.23
3237,CUST0373,2025-09-01,2860.92
1645,CUST0185,2025-09-01,2116.34
4651,CUST0543,2025-09-01,2174.67
4726,CUST0556,2025-09-02,2495.62
4710,CUST0550,2025-09-02,1866.25
4147,CUST0467,2025-09-02,2204.17
2321,CUST0270,2025-09-02,1306.79
185,CUST0022,2025-09-02,3363.7
3520,CUST0407,2025-09-02,1667.52
3044,CUST0353,2025-09-02,1935.73
4539,CUST0524,2025-09-02,1084.01
2074,CUST0238,2025-09-02,4194.73
1540,CUST0172,2025-09-02,3665.04
1119,CUST0125,2025-09-02,2239.35
4669,CUST0546,2025-09-02,2183.18
1334,CUST0149,2025-09-02,4380.86
2205,CUST0258,2025-09-03,1175.06
1012,CUST0110,2025-09-03,3902.11
4758,CUST0558,2025-09-03,4193.93
1922,CUST0216,2025-09-03,2096.21
3425,CUST0393,2025-09-03,1427.38
1991,CUST0225,2025-09-03,2449.14
556,CUST0064,2025-09-03,888.56
2530,CUST0295,2025-09-03,2057.58
481,CUST0057,2025-09-03,3307.6
2929,CUST0336,2025-09-03,3040.62
3913,CUST0444,2025-09-03,439.16
2943,CUST0340,2025-09-03,4705.13
3658,CUST0423,2025-09-03,3575.06
1593,CUST0180,2025-09-03,2976.76
1271,CUST0145,2025-09-03,404.18
383,CUST0043,2025-09-03,1797.68
4471,CUST0516,2025-09-03,2266.47
2676,CUST0312,2025-09-03,3989.98
2695,CUST0313,2025-09-03,4434.24
2348,CUST0278,2025-09-03,1009.57
498,CUST0058,2025-09-03,799.68
1690,CUST0191,2025-09-04,1780.0
773,CUST0084,2025-09-04,1330.31
1172,CUST0131,2025-09-04,1264.48
2959,CUST0341,2025-09-04,730.8
3050,CUST0354,2025-09-04,1629.77
1193,CUST0133,2025-09-04,1927.84
3080,CUST0356,2025-09-04,1662.62
3554,CUST0410,2025-09-04,1568.33
4581,CUST0529,2025-09-04,3387.36
4540,CUST0524,2025-09-04,520.56
998,CUST0109,2025-09-04,1819.83
500,CUST0058,2025-09-04,1162.18
1573,CUST0178,2025-09-04,2041.16
5072,CUST0593,2025-09-04,465.23
5070,CUST0593,2025-09-04,2207.37
2129,CUST0245,2025-09-04,2058.61
1729,CUST0196,2025-09-04,2129.57
4652,CUST0543,2025-09-05,2266.26
939,CUST0101,2025-09-05,3456.69
3764,CUST0433,2025-09-05,1487.06
3803,CUST0435,2025-09-05,3352.38
2758,CUST0322,2025-09-05,1353.29
608,CUST0069,2025-09-05,3389.3
4787,CUST0562,2025-09-05,2164.94
2454,CUST0291,2025-09-05,3714.23
3993,CUST0455,2025-09-05,4822.91
1243,CUST0141,2025-09-05,667.81
181,CUST0022,2025-09-05,4038.14
1200,CUST0133,2025-09-05,3755.93
1399,CUST0158,2025-09-06,1211.09
542,CUST0062,2025-09-06,656.27
3486,CUST0401,2025-09-06,1737.67
5083,CUST0594,2025-09-06,934.72
1525,CUST0172,2025-09-06,1595.45
4552,CUST0527,2025-09-06,1170.98
2847,CUST0333,2025-09-06,3064.61
2889,CUST0335,2025-09-06,4993.96
4907,CUST0577,2025-09-06,862.45
1683,CUST0191,2025-09-06,1191.74
4755,CUST0558,2025-09-06,4444.36
3606,CUST0416,2025-09-06,2302.28
3739,CUST0431,2025-09-06,3604.79
3542,CUST0408,2025-09-06,2645.93
4644,CUST0541,2025-09-06,521.23
4741,CUST0557,2025-09-06,1850.24
3703,CUST0429,2025-09-06,2223.42
4649,CUST0543,2025-09-06,2037.62
197,CUST0022,2025-09-06,4240.23
104,CUST0011,2025-09-07,4329.85
2653,CUST0311,2025-09-07,1620.77
3203,CUST0371,2025-09-07,1356.81
764,CUST0084,2025-09-07,1529.8
2824,CUST0330,2025-09-07,1331.66
1369,CUST0153,2025-09-07,894.19
1371,CUST0153,2025-09-07,866.12
3708,CUST0430,2025-09-07,4468.24
740,CUST0081,2025-09-07,513.35
68,CUST0007,2025-09-07,1489.92
3260,CUST0375,2025-09-07,1510.32
518,CUST0059,2025-09-07,2073.14
4186,CUST0471,2025-09-07,2311.51
3249,CUST0373,2025-09-07,4405.58
2203,CUST0258,2025-09-07,724.57
333,CUST0038,2025-09-07,4801.12
3387,CUST0387,2025-09-08,1831.07
3806,CUST0435,2025-09-08,2900.97
1116,CUST0124,2025-09-08,4310.47
1733,CUST0196,2025-09-08,1408.1
4072,CUST0460,2025-09-08,2598.12
3570,CUST0410,2025-09-08,4565.32
3134,CUST0366,2025-09-08,1520.46
2933,CUST0337,2025-09-08,338.8
4725,CUST0556,2025-09-08,986.46
1516,CUST0171,2025-09-08,1983.19
718,CUST0080,2025-09-08,4186.9
3522,CUST0407,2025-09-08,965.66
2250,CUST0262,2025-09-08,662.79
673,CUST0076,2025-09-08,1915.53
2440,CUST0289,2025-09-08,1506.81
3740,CUST0431,2025-09-08,4150.77
4169,CUST0470,2025-09-08,1688.85
1106,CUST0124,2025-09-09,4326.57
5106,CUST0599,2025-09-09,1060.49
3777,CUST0434,2025-09-09,1665.51
1647,CUST0185,2025-09-09,506.17
2823,CUST0330,2025-09-09,1446.2
4151,CUST0468,2025-09-09,484.83
2389,CUST0284,2025-09-09,2627.06
300,CUST0033,2025-09-09,2673.02
2882,CUST0335,2025-09-09,4156.15
4626,CUST0540,2025-09-09,4277.23
4257,CUST0483,2025-09-09,833.77
1621,CUST0182,2025-09-09,1075.91
1759,CUST0201,2025-09-09,1609.76
4233,CUST0477,2025-09-09,1222.23
2438,CUST0289,2025-09-09,502.41
2835,CUST0331,2025-09-09,1377.08
3983,CUST0453,2025-09-09,848.85
4335,CUST0496,2025-09-10,938.14
4690,CUST0547,2025-09-10,2786.52
4010,CUST0455,2025-09-10,2882.44
3363,CUST0381,2025-09-10,4301.01
1485,CUST0168,2025-09-10,1816.24
2303,CUST0268,2025-09-10,1943.15
1517,CUST0171,2025-09-10,772.82
3253,CUST0374,2025-09-10,875.54
3907,CUST0443,2025-09-10,964.02
4352,CUST0498,2025-09-10,982.27
1031,CUST0111,2025-09-10,1608.25
3457,CUST0398,2025-09-10,1904.28
3673,CUST0424,2025-09-10,697.22
897,CUST0100,2025-09-10,3073.91
3812,CUST0435,2025-09-10,2775.56
4614,CUST0538,2025-09-10,1830.54
3207,CUST0371,2025-09-10,4033.89
3199,CUST0371,2025-09-10,821.33
1639,CUST0185,2025-09-10,1588.75
4931,CUST0580,2025-09-10,2029.92
1268,CUST0145,2025-09-11,1814.66
2165,CUST0252,2025-09-11,1709.1
2050,CUST0236,2025-09-11,1809.93
175,CUST0021,2025-09-11,1544.71
1298,CUST0146,2025-09-11,1863.74
3381,CUST0385,2025-09-11,975.4
1290,CUST0146,2025-09-11,2951.6
4574,CUST0529,2025-09-11,2865.52
348,CUST0040,2025-09-11,1694.87
156,CUST0019,2025-09-11,1124.9
5102,CUST0598,2025-09-11,1223.26
2287,CUST0266,2025-09-11,1631.95
1852,CUST0209,2025-09-11,1122.38
4366,CUST0499,2025-09-11,1227.69
3946,CUST0450,2025-09-11,2685.43
4328,CUST0495,2025-09-11,1466.6
1365,CUST0153,2025-09-11,4165.66
4653,CUST0543,2025-09-11,1402.72
3337,CUST0380,2025-09-11,1602.06
91,CUST0011,2025-09-11,3807.95
4034,CUST0457,2025-09-11,4762.97
3043,CUST0353,2025-09-12,1179.92
3377,CUST0384,2025-09-12,421.19
4694,CUST0547,2025-09-12,3520.21
4829,CUST0564,2025-09-12,3135.44
4321,CUST0494,2025-09-12,2140.2
2580,CUST0300,2025-09-12,2748.53
3056,CUST0355,2025-09-12,4081.42
4447,CUST0512,2025-09-12,2098.97
4542,CUST0525,2025-09-12,1348.42
504,CUST0059,2025-09-12,3970.32
1509,CUST0171,2025-09-12,839.83
3158,CUST0370,2025-09-12,2711.52
1530,CUST0172,2025-09-13,1033.54
2133,CUST0246,2025-09-13,235.34
2900,CUST0335,2025-09-13,2878.27
1121,CUST0125,2025-09-13,2355.12
5134,CUST0600,2025-09-13,3906.0
553,CUST0064,2025-09-13,1853.54
4615,CUST0538,2025-09-13,1960.11
4929,CUST0579,2025-09-13,1060.8
3441,CUST0394,2025-09-13,1874.68
4846,CUST0567,2025-09-13,758.81
3599,CUST0415,2025-09-13,1296.98
4561,CUST0528,2025-09-13,1210.89
311,CUST0037,2025-09-13,1996.2
4545,CUST0525,2025-09-13,1093.42
3382,CUST0385,2025-09-13,589.44
1533,CUST0172,2025-09-14,3811.91
5047,CUST0591,2025-09-14,1427.94
1144,CUST0129,2025-09-14,3800.17
2305,CUST0269,2025-09-14,2391.58
760,CUST0083,2025-09-14,2120.03
1154,CUST0129,2025-09-14,2928.03
1581,CUST0178,2025-09-14,2349.01
1527,CUST0172,2025-09-14,3519.57
4372,CUST0501,2025-09-14,1736.01
2806,CUST0329,2025-09-14,2331.23
3245,CUST0373,2025-09-14,4738.36
950,CUST0102,2025-09-14,1419.52
1500,CUST0169,2025-09-14,1685.28
485,CUST0057,2025-09-14,1339.26
3390,CUST0387,2025-09-14,871.18
666,CUST0075,2025-09-14,931.42
2877,CUST0334,2025-09-14,841.87
4140,CUST0466,2025-09-14,939.35
1228,CUST0138,2025-09-14,1443.88
393,CUST0043,2025-09-14,1791.41
454,CUST0052,2025-09-14,1665.14
1158,CUST0129,2025-09-15,4341.77
4369,CUST0501,2025-09-15,593.06
4639,CUST0540,2025-09-15,3967.99
4935,CUST0580,2025-09-15,566.17
2716,CUST0317,2025-09-15,986.61
4188,CUST0472,2025-09-15,1374.27
1814,CUST0206,2025-09-15,3363.59
906,CUST0100,2025-09-15,3885.23
3841,CUST0437,2025-09-15,1668.72
2146,CUST0248,2025-09-15,1591.44
1784,CUST0203,2025-09-15,2223.16
2246,CUST0261,2025-09-15,1559.48
1982,CUST0224,2025-09-15,2336.6
4647,CUST0542,2025-09-15,1240.83
2617,CUST0304,2025-09-16,880.5
1471,CUST0167,2025-09-16,1492.16
80,CUST0010,2025-09-16,557.85
555,CUST0064,2025-09-16,2493.06
5071,CUST0593,2025-09-16,1807.87
674,CUST0077,2025-09-16,868.67
4312,CUST0493,2025-09-16,582.41
3233,CUST0373,2025-09-16,4716.26
1849,CUST0209,2025-09-16,4955.92
12,CUST0002,2025-09-16,1397.22
765,CUST0084,2025-09-16,1274.36
157,CUST0019,2025-09-16,1559.3
812,CUST0087,2025-09-16,1029.61
1961,CUST0223,2025-09-16,4170.06
1596,CUST0180,2025-09-16,3872.24
1951,CUST0221,2025-09-16,1126.5
2164,CUST0252,2025-09-16,803.25
4455,CUST0515,2025-09-17,3817.53
3074,CUST0355,2025-09-17,1668.86
4724,CUST0556,2025-09-17,2313.59
4748,CUST0557,2025-09-17,2866.74
3949,CUST0450,2025-09-17,949.57
400,CUST0043,2025-09-17,954.02
2051,CUST0236,2025-09-17,783.11
4226,CUST0477,2025-09-17,2987.48
1333,CUST0149,2025-09-17,3547.36
2733,CUST0318,2025-09-17,589.88
4992,CUST0588,2025-09-17,4788.06
1245,CUST0142,2025-09-17,1256.03
3582,CUST0411,2025-09-17,1751.51
2837,CUST0332,2025-09-17,1603.64
2993,CUST0346,2025-09-17,1758.2
2872,CUST0334,2025-09-17,1348.66
3817,CUST0436,2025-09-17,923.89
1832,CUST0207,2025-09-17,3426.39
3471,CUST0400,2025-09-17,459.22
2751,CUST0320,2025-09-18,1798.24
4530,CUST0522,2025-09-18,2312.68
3007,CUST0348,2025-09-18,1537.44
2362,CUST0280,2025-09-18,911.45
3165,CUST0370,2025-09-18,4682.88
1339,CUST0150,2025-09-18,851.32
312,CUST0037,2025-09-18,1073.56
2076,CUST0238,2025-09-19,3619.91
4628,CUST0540,2025-09-19,2070.89
2864,CUST0334,2025-09-19,3445.46
4887,CUST0573,2025-09-19,1164.46
4915,CUST0577,2025-09-19,936.33
3792,CUST0435,2025-09-19,1006.95
432,CUST0049,2025-09-19,1238.86
330,CUST0038,2025-09-19,1104.28
3706,CUST0429,2025-09-19,713.46
1685,CUST0191,2025-09-19,3295.82
2106,CUST0244,2025-09-19,1962.2
5019,CUST0589,2025-09-19,4538.48
4620,CUST0538,2025-09-19,519.37
1497,CUST0169,2025-09-19,2394.96
211,CUST0024,2025-09-19,1057.0
381,CUST0043,2025-09-19,3806.46
2322,CUST0270,2025-09-19,468.02
2341,CUST0277,2025-09-19,1624.92
4166,CUST0469,2025-09-20,2110.03
1114,CUST0124,2025-09-20,4493.89
1870,CUST0209,2025-09-20,2203.61
510,CUST0059,2025-09-20,2477.13
2842,CUST0333,2025-09-20,1281.92
771,CUST0084,2025-09-20,4334.08
4310,CUST0492,2025-09-20,811.56
4667,CUST0546,2025-09-20,1189.52
1998,CUST0226,2025-09-20,2117.01
561,CUST0064,2025-09-20,808.71
4073,CUST0460,2025-09-20,4181.06
2473,CUST0292,2025-09-20,3670.4
4348,CUST0498,2025-09-20,832.69
92,CUST0011,2025-09-20,2251.92
5012,CUST0588,2025-09-20,4814.49
1220,CUST0136,2025-09-20,881.26
3154,CUST0370,2025-09-20,2679.79
774,CUST0084,2025-09-21,1246.64
2088,CUST0239,2025-09-21,942.98
672,CUST0076,2025-09-21,952.52
2834,CUST0331,2025-09-21,965.78
862,CUST0095,2025-09-21,1559.67
2131,CUST0245,2025-09-21,3396.82
3709,CUST0430,2025-09-21,3719.83
2948,CUST0340,2025-09-21,4135.37
914,CUST0100,2025-09-21,2284.54
4289,CUST0487,2025-09-21,3887.1
227,CUST0027,2025-09-21,1407.54
271,CUST0032,2025-09-21,1941.21
1085,CUST0120,2025-09-21,1061.24
610,CUST0069,2025-09-22,1265.39
2867,CUST0334,2025-09-22,2863.59
3156,CUST0370,2025-09-22,1945.73
3411,CUST0389,2025-09-22,1150.99
4421,CUST0508,2025-09-22,1268.68
1834,CUST0207,2025-09-22,1649.63
4043,CUST0459,2025-09-22,4665.14
1364,CUST0153,2025-09-22,4592.99
1948,CUST0220,2025-09-22,1402.05
1078,CUST0118,2025-09-22,1224.87
1630,CUST0182,2025-09-22,1782.01
2302,CUST0268,2025-09-22,447.84
2725,CUST0318,2025-09-22,611.98
124,CUST0015,2025-09-22,540.86
4272,CUST0487,2025-09-22,1548.65
534,CUST0061,2025-09-23,2358.73
4867,CUST0569,2025-09-23,559.92
3022,CUST0349,2025-09-23,1063.47
4658,CUST0544,2025-09-23,999.66
734,CUST0080,2025-09-23,4252.83
1827,CUST0207,2025-09-23,888.29
324,CUST0038,2025-09-23,3350.69
144,CUST0017,2025-09-23,608.83
2194,CUST0255,2025-09-23,1062.62
1598,CUST0180,2025-09-23,1010.9
3794,CUST0435,2025-09-23,4300.19
1224,CUST0136,2025-09-23,2242.69
4095,CUST0461,2025-09-23,3999.93
4209,CUST0474,2025-09-23,697.33
4812,CUST0563,2025-09-23,2846.45
1760,CUST0201,2025-09-23,909.66
2118,CUST0245,2025-09-24,1062.53
3088,CUST0357,2025-09-24,1704.51
299,CUST0033,2025-09-24,4888.65
1291,CUST0146,2025-09-24,2445.81
1077,CUST0118,2025-09-24,2401.08
1052,CUST0113,2025-09-24,1450.11
2474,CUST0292,2025-09-24,4297.31
4904,CUST0577,2025-09-24,2635.92
4139,CUST0466,2025-09-24,1302.45
3001,CUST0347,2025-09-24,1553.53
554,CUST0064,2025-09-24,1697.91
2918,CUST0336,2025-09-24,4756.0
3459,CUST0398,2025-09-24,480.56
1456,CUST0165,2025-09-24,3507.93
1563,CUST0176,2025-09-24,1613.03
1024,CUST0111,2025-09-25,1649.78
3338,CUST0380,2025-09-25,1163.58
2503,CUST0294,2025-09-25,414.37
1987,CUST0225,2025-09-25,968.17
2171,CUST0252,2025-09-25,1782.45
1183,CUST0132,2025-09-25,2479.76
573,CUST0065,2025-09-25,605.97
2940,CUST0340,2025-09-25,2251.76
2632,CUST0308,2025-09-25,1526.7
2793,CUST0326,2025-09-25,363.86
1531,CUST0172,2025-09-25,2742.04
2936,CUST0338,2025-09-25,931.16
2712,CUST0316,2025-09-25,932.92
4761,CUST0558,2025-09-26,1351.11
4191,CUST0473,2025-09-26,2883.52
3869,CUST0440,2025-09-26,1385.05
4497,CUST0517,2025-09-26,1087.63
2135,CUST0247,2025-09-26,690.57
2431,CUST0286,2025-09-26,4452.72
3744,CUST0431,2025-09-26,4920.32
5093,CUST0597,2025-09-26,439.16
1430,CUST0162,2025-09-26,814.21
3549,CUST0408,2025-09-26,4313.52
5045,CUST0591,2025-09-26,4567.6
4944,CUST0584,2025-09-26,1392.17
2016,CUST0228,2025-09-26,2327.47
3724,CUST0430,2025-09-26,3851.74
4229,CUST0477,2025-09-26,1314.85
940,CUST0101,2025-09-26,2306.61
3473,CUST0401,2025-09-26,3290.54
4088,CUST0460,2025-09-26,4552.85
229,CUST0027,2025-09-27,1236.4
604,CUST0069,2025-09-27,4154.6
1337,CUST0149,2025-09-27,1937.96
4197,CUST0473,2025-09-27,2200.75
2590,CUST0301,2025-09-27,4721.04
2678,CUST0312,2025-09-27,2854.97
1816,CUST0206,2025-09-27,1594.99
1788,CUST0203,2025-09-27,851.32
516,CUST0059,2025-09-27,2928.72
1773,CUST0202,2025-09-27,1246.62
2860,CUST0334,2025-09-27,3519.58
5033,CUST0590,2025-09-27,454.2
3398,CUST0388,2025-09-27,1145.18
3349,CUST0381,2025-09-27,3014.02
860,CUST0094,2025-09-27,902.58
3026,CUST0349,2025-09-28,1037.36
4005,CUST0455,2025-09-28,1768.68
4888,CUST0573,2025-09-28,1332.28
264,CUST0031,2025-09-28,1142.99
4012,CUST0455,2025-09-28,4851.42
67,CUST0007,2025-09-28,4158.06
3758,CUST0432,2025-09-28,516.87
4213,CUST0475,2025-09-28,1186.53
254,CUST0030,2025-09-28,1740.03
4564,CUST0528,2025-09-28,1973.36
4774,CUST0559,2025-09-28,979.94
2388,CUST0284,2025-09-28,3483.64
4161,CUST0469,2025-09-28,1685.53
3524,CUST0407,2025-09-28,1061.96
522,CUST0060,2025-09-29,2330.72
2680,CUST0312,2025-09-29,4770.29
1207,CUST0133,2025-09-29,3371.48
3202,CUST0371,2025-09-29,4051.85
5023,CUST0589,2025-09-29,3810.55
2914,CUST0336,2025-09-29,1511.57
